timestamp,impression_count
2026-02-01 10:35:00,10383
2026-02-01 10:40:00,11898
2026-02-01 10:45:00,10441
2026-02-01 10:50:00,10845
2026-02-01 10:55:00,11511
2026-02-01 11:00:00,45659
2026-02-01 11:05:00,51409
2026-02-01 11:10:00,52129
2026-02-01 11:15:00,49708
2026-02-01 11:20:00,46934
2026-02-01 11:25:00,49109
2026-02-01 11:30:00,46737
2026-02-01 11:35:00,50671
2026-02-01 11:40:00,52868
2026-02-01 11:45:00,55165
2026-02-01 11:50:00,55384
2026-02-01 11:55:00,47478
2026-02-01 12:00:00,44101
2026-02-01 12:05:00,45082
2026-02-01 12:10:00,45655
2026-02-01 12:15:00,47931
2026-02-01 12:20:00,52047
2026-02-01 12:25:00,50141
2026-02-01 12:30:00,50967
2026-02-01 12:35:00,44980
2026-02-01 12:40:00,48373
2026-02-01 12:45:00,45194
2026-02-01 12:50:00,44249
2026-02-01 12:55:00,44904
2026-02-01 13:00:00,52495
2026-02-01 13:05:00,46884
2026-02-01 13:10:00,51911
2026-02-01 13:15:00,47496
2026-02-01 13:20:00,48111
2026-02-01 13:25:00,48212
2026-02-01 13:30:00,50542
2026-02-01 13:35:00,49726
2026-02-01 13:40:00,55590
2026-02-01 13:45:00,51723
2026-02-01 13:50:00,51995
2026-02-01 13:55:00,49220
2026-02-01 14:00:00,20213
2026-02-01 14:05:00,17952
2026-02-01 14:10:00,18033
2026-02-01 14:15:00,21067
2026-02-01 14:20:00,19986
2026-02-01 14:25:00,20014
2026-02-01 14:30:00,20498
2026-02-01 14:35:00,20605
2026-02-01 14:40:00,20019
2026-02-01 14:45:00,19515
2026-02-01 14:50:00,17590
2026-02-01 14:55:00,20532
2026-02-01 15:00:00,21201
2026-02-01 15:05:00,18079
2026-02-01 15:10:00,20368
2026-02-01 15:15:00,19113
2026-02-01 15:20:00,19042
2026-02-01 15:25:00,18798
2026-02-01 15:30:00,17711
2026-02-01 15:35:00,19884
2026-02-01 15:40:00,20707
2026-02-01 15:45:00,20136
2026-02-01 15:50:00,20418
2026-02-01 15:55:00,18596
2026-02-01 16:00:00,18003
2026-02-01 16:05:00,20293
2026-02-01 16:10:00,20756
2026-02-01 16:15:00,21265
2026-02-01 16:20:00,20206
2026-02-01 16:25:00,19776
2026-02-01 16:30:00,20941
2026-02-01 16:35:00,18591
2026-02-01 16:40:00,19815
2026-02-01 16:45:00,18239
2026-02-01 16:50:00,21955
2026-02-01 16:55:00,18320
2026-02-01 17:00:00,71656
2026-02-01 17:05:00,65501
2026-02-01 17:10:00,70111
2026-02-01 17:15:00,73273
2026-02-01 17:20:00,65457
2026-02-01 17:25:00,62146
2026-02-01 17:30:00,68978
2026-02-01 17:35:00,67599
2026-02-01 17:40:00,65507
2026-02-01 17:45:00,62646
2026-02-01 17:50:00,69121
2026-02-01 17:55:00,61853
2026-02-01 18:00:00,74202
2026-02-01 18:05:00,62031
2026-02-01 18:10:00,61938
2026-02-01 18:15:00,62158
2026-02-01 18:20:00,68300
2026-02-01 18:25:00,64468
2026-02-01 18:30:00,63295
2026-02-01 18:35:00,69964
2026-02-01 18:40:00,74358
2026-02-01 18:45:00,74508
2026-02-01 18:50:00,70234
2026-02-01 18:55:00,73201
2026-02-01 19:00:00,74549
2026-02-01 19:05:00,68389
2026-02-01 19:10:00,67185
2026-02-01 19:15:00,76331
2026-02-01 19:20:00,67493
2026-02-01 19:25:00,66231
2026-02-01 19:30:00,72849
2026-02-01 19:35:00,68052
2026-02-01 19:40:00,68359
2026-02-01 19:45:00,66648
2026-02-01 19:50:00,69227
2026-02-01 19:55:00,75168
2026-02-01 20:00:00,65594
2026-02-01 20:05:00,66659
2026-02-01 20:10:00,64794
2026-02-01 20:15:00,67346
2026-02-01 20:20:00,64288
2026-02-01 20:25:00,67559
2026-02-01 20:30:00,64713
2026-02-01 20:35:00,66693
2026-02-01 20:40:00,65956
2026-02-01 20:45:00,69686
2026-02-01 20:50:00,70732
2026-02-01 20:55:00,67845
2026-02-01 21:00:00,36070
2026-02-01 21:05:00,32438
2026-02-01 21:10:00,32873
2026-02-01 21:15:00,33029
2026-02-01 21:20:00,34912
2026-02-01 21:25:00,31475
2026-02-01 21:30:00,33287
2026-02-01 21:35:00,31801
2026-02-01 21:40:00,34024
2026-02-01 21:45:00,29714
2026-02-01 21:50:00,31694
2026-02-01 21:55:00,31758
2026-02-01 22:00:00,35233
2026-02-01 22:05:00,35346
2026-02-01 22:10:00,38569
2026-02-01 22:15:00,36956
2026-02-01 22:20:00,31968
2026-02-01 22:25:00,37932
2026-02-01 22:30:00,33483
2026-02-01 22:35:00,36131
2026-02-01 22:40:00,37428
2026-02-01 22:45:00,31889
2026-02-01 22:50:00,36273
2026-02-01 22:55:00,32644
2026-02-01 23:00:00,33545
2026-02-01 23:05:00,37313
2026-02-01 23:10:00,32601
2026-02-01 23:15:00,37044
2026-02-01 23:20:00,31302
2026-02-01 23:25:00,33901
2026-02-01 23:30:00,37026
2026-02-01 23:35:00,33107
2026-02-01 23:40:00,33997
2026-02-01 23:45:00,32544
2026-02-01 23:50:00,33316
2026-02-01 23:55:00,37598
2026-02-02 00:00:00,4848
2026-02-02 00:05:00,4605
2026-02-02 00:10:00,4249
2026-02-02 00:15:00,4385
2026-02-02 00:20:00,4738
2026-02-02 00:25:00,4609
2026-02-02 00:30:00,4231
2026-02-02 00:35:00,4588
2026-02-02 00:40:00,4601
2026-02-02 00:45:00,4634
2026-02-02 00:50:00,4335
2026-02-02 00:55:00,4183
2026-02-02 01:00:00,4041
2026-02-02 01:05:00,3936
2026-02-02 01:10:00,4261
2026-02-02 01:15:00,4152
2026-02-02 01:20:00,3788
2026-02-02 01:25:00,4255
2026-02-02 01:30:00,3848
2026-02-02 01:35:00,4293
2026-02-02 01:40:00,4561
2026-02-02 01:45:00,3887
2026-02-02 01:50:00,4503
2026-02-02 01:55:00,4518
2026-02-02 02:00:00,4603
2026-02-02 02:05:00,4196
2026-02-02 02:10:00,4717
2026-02-02 02:15:00,4439
2026-02-02 02:20:00,4853
2026-02-02 02:25:00,4532
2026-02-02 02:30:00,4572
2026-02-02 02:35:00,4311
2026-02-02 02:40:00,4920
2026-02-02 02:45:00,4914
2026-02-02 02:50:00,4912
2026-02-02 02:55:00,4301
2026-02-02 03:00:00,4155
2026-02-02 03:05:00,3774
2026-02-02 03:10:00,4034
2026-02-02 03:15:00,4002
2026-02-02 03:20:00,3792
2026-02-02 03:25:00,4299
2026-02-02 03:30:00,3914
2026-02-02 03:35:00,4131
2026-02-02 03:40:00,3904
2026-02-02 03:45:00,3909
2026-02-02 03:50:00,4437
2026-02-02 03:55:00,3827
2026-02-02 04:00:00,4305
2026-02-02 04:05:00,4000
2026-02-02 04:10:00,4208
2026-02-02 04:15:00,3754
2026-02-02 04:20:00,3759
2026-02-02 04:25:00,4462
2026-02-02 04:30:00,4047
2026-02-02 04:35:00,3834
2026-02-02 04:40:00,4457
2026-02-02 04:45:00,4371
2026-02-02 04:50:00,4378
2026-02-02 04:55:00,3914
2026-02-02 05:00:00,4138
2026-02-02 05:05:00,4368
2026-02-02 05:10:00,4235
2026-02-02 05:15:00,4084
2026-02-02 05:20:00,4086
2026-02-02 05:25:00,3976
2026-02-02 05:30:00,4557
2026-02-02 05:35:00,4463
2026-02-02 05:40:00,4510
2026-02-02 05:45:00,4138
2026-02-02 05:50:00,4534
2026-02-02 05:55:00,3834
2026-02-02 06:00:00,4091
2026-02-02 06:05:00,4276
2026-02-02 06:10:00,4427
2026-02-02 06:15:00,4365
2026-02-02 06:20:00,4001
2026-02-02 06:25:00,4245
2026-02-02 06:30:00,4440
2026-02-02 06:35:00,3825
2026-02-02 06:40:00,3957
2026-02-02 06:45:00,4306
2026-02-02 06:50:00,4239
2026-02-02 06:55:00,4054
2026-02-02 07:00:00,13656
2026-02-02 07:05:00,13743
2026-02-02 07:10:00,13789
2026-02-02 07:15:00,14217
2026-02-02 07:20:00,12983
2026-02-02 07:25:00,14933
2026-02-02 07:30:00,13851
2026-02-02 07:35:00,12499
2026-02-02 07:40:00,12714
2026-02-02 07:45:00,14231
2026-02-02 07:50:00,12739
2026-02-02 07:55:00,14014
2026-02-02 08:00:00,14686
2026-02-02 08:05:00,14885
2026-02-02 08:10:00,16041
2026-02-02 08:15:00,13184
2026-02-02 08:20:00,15369
2026-02-02 08:25:00,15101
2026-02-02 08:30:00,14681
2026-02-02 08:35:00,14262
2026-02-02 08:40:00,13811
2026-02-02 08:45:00,14746
2026-02-02 08:50:00,13649
2026-02-02 08:55:00,15962
2026-02-02 09:00:00,12400
2026-02-02 09:05:00,10277
2026-02-02 09:10:00,12152
2026-02-02 09:15:00,12275
2026-02-02 09:20:00,11636
2026-02-02 09:25:00,10854
2026-02-02 09:30:00,10563
2026-02-02 09:35:00,10842
2026-02-02 09:40:00,10907
2026-02-02 09:45:00,11985
2026-02-02 09:50:00,10230
2026-02-02 09:55:00,10722
2026-02-02 10:00:00,10194
2026-02-02 10:05:00,11370
2026-02-02 10:10:00,11867
2026-02-02 10:15:00,11981
2026-02-02 10:20:00,10762
2026-02-02 10:25:00,10847
2026-02-02 10:30:00,12007
2026-02-02 10:35:00,11798
2026-02-02 10:40:00,10619
2026-02-02 10:45:00,12351
2026-02-02 10:50:00,11413
2026-02-02 10:55:00,11860
2026-02-02 11:00:00,46258
2026-02-02 11:05:00,52853
2026-02-02 11:10:00,55150
2026-02-02 11:15:00,46996
2026-02-02 11:20:00,53436
2026-02-02 11:25:00,53195
2026-02-02 11:30:00,54861
2026-02-02 11:35:00,46365
2026-02-02 11:40:00,46751
2026-02-02 11:45:00,49970
2026-02-02 11:50:00,45755
2026-02-02 11:55:00,53765
2026-02-02 12:00:00,52225
2026-02-02 12:05:00,47327
2026-02-02 12:10:00,47317
2026-02-02 12:15:00,51535
2026-02-02 12:20:00,44738
2026-02-02 12:25:00,47001
2026-02-02 12:30:00,44086
2026-02-02 12:35:00,48350
2026-02-02 12:40:00,46652
2026-02-02 12:45:00,45162
2026-02-02 12:50:00,45324
2026-02-02 12:55:00,49371
2026-02-02 13:00:00,49663
2026-02-02 13:05:00,51275
2026-02-02 13:10:00,55579
2026-02-02 13:15:00,50938
2026-02-02 13:20:00,53988
2026-02-02 13:25:00,55413
2026-02-02 13:30:00,51700
2026-02-02 13:35:00,51861
2026-02-02 13:40:00,50580
2026-02-02 13:45:00,47983
2026-02-02 13:50:00,54426
2026-02-02 13:55:00,48997
2026-02-02 14:00:00,20573
2026-02-02 14:05:00,18442
2026-02-02 14:10:00,18915
2026-02-02 14:15:00,19807
2026-02-02 14:20:00,20055
2026-02-02 14:25:00,19247
2026-02-02 14:30:00,20089
2026-02-02 14:35:00,19067
2026-02-02 14:40:00,17487
2026-02-02 14:45:00,19359
2026-02-02 14:50:00,19916
2026-02-02 14:55:00,17710
2026-02-02 15:00:00,18520
2026-02-02 15:05:00,20195
2026-02-02 15:10:00,20437
2026-02-02 15:15:00,20432
2026-02-02 15:20:00,20905
2026-02-02 15:25:00,17742
2026-02-02 15:30:00,19510
2026-02-02 15:35:00,20214
2026-02-02 15:40:00,19251
2026-02-02 15:45:00,19050
2026-02-02 15:50:00,18430
2026-02-02 15:55:00,18923
2026-02-02 16:00:00,21285
2026-02-02 16:05:00,19343
2026-02-02 16:10:00,21133
2026-02-02 16:15:00,21211
2026-02-02 16:20:00,18016
2026-02-02 16:25:00,20012
2026-02-02 16:30:00,19981
2026-02-02 16:35:00,19894
2026-02-02 16:40:00,18962
2026-02-02 16:45:00,18071
2026-02-02 16:50:00,19855
2026-02-02 16:55:00,20606
2026-02-02 17:00:00,65874
2026-02-02 17:05:00,65450
2026-02-02 17:10:00,75085
2026-02-02 17:15:00,68216
2026-02-02 17:20:00,75090
2026-02-02 17:25:00,64819
2026-02-02 17:30:00,64633
2026-02-02 17:35:00,64159
2026-02-02 17:40:00,74962
2026-02-02 17:45:00,74953
2026-02-02 17:50:00,64917
2026-02-02 17:55:00,71814
2026-02-02 18:00:00,73307
2026-02-02 18:05:00,69976
2026-02-02 18:10:00,63777
2026-02-02 18:15:00,72214
2026-02-02 18:20:00,64583
2026-02-02 18:25:00,71620
2026-02-02 18:30:00,62889
2026-02-02 18:35:00,72640
2026-02-02 18:40:00,66855
2026-02-02 18:45:00,61784
2026-02-02 18:50:00,64284
2026-02-02 18:55:00,72041
2026-02-02 19:00:00,70745
2026-02-02 19:05:00,69374
2026-02-02 19:10:00,73790
2026-02-02 19:15:00,64871
2026-02-02 19:20:00,71155
2026-02-02 19:25:00,72429
2026-02-02 19:30:00,72175
2026-02-02 19:35:00,71431
2026-02-02 19:40:00,76751
2026-02-02 19:45:00,66531
2026-02-02 19:50:00,73698
2026-02-02 19:55:00,66936
2026-02-02 20:00:00,61058
2026-02-02 20:05:00,65623
2026-02-02 20:10:00,60395
2026-02-02 20:15:00,72183
2026-02-02 20:20:00,61873
2026-02-02 20:25:00,64017
2026-02-02 20:30:00,72662
2026-02-02 20:35:00,62148
2026-02-02 20:40:00,70963
2026-02-02 20:45:00,65334
2026-02-02 20:50:00,71863
2026-02-02 20:55:00,64703
2026-02-02 21:00:00,33396
2026-02-02 21:05:00,35991
2026-02-02 21:10:00,32226
2026-02-02 21:15:00,35633
2026-02-02 21:20:00,32789
2026-02-02 21:25:00,34528
2026-02-02 21:30:00,34205
2026-02-02 21:35:00,30581
2026-02-02 21:40:00,29685
2026-02-02 21:45:00,31537
2026-02-02 21:50:00,34550
2026-02-02 21:55:00,34127
2026-02-02 22:00:00,33167
2026-02-02 22:05:00,38375
2026-02-02 22:10:00,37807
2026-02-02 22:15:00,35630
2026-02-02 22:20:00,34569
2026-02-02 22:25:00,31906
2026-02-02 22:30:00,33711
2026-02-02 22:35:00,32186
2026-02-02 22:40:00,34270
2026-02-02 22:45:00,35276
2026-02-02 22:50:00,37484
2026-02-02 22:55:00,35100
2026-02-02 23:00:00,36685
2026-02-02 23:05:00,32634
2026-02-02 23:10:00,36512
2026-02-02 23:15:00,32079
2026-02-02 23:20:00,35673
2026-02-02 23:25:00,35993
2026-02-02 23:30:00,31374
2026-02-02 23:35:00,32188
2026-02-02 23:40:00,30970
2026-02-02 23:45:00,37100
2026-02-02 23:50:00,34436
2026-02-02 23:55:00,31226
2026-02-03 00:00:00,4745
2026-02-03 00:05:00,4469
2026-02-03 00:10:00,4909
2026-02-03 00:15:00,4349
2026-02-03 00:20:00,4751
2026-02-03 00:25:00,4169
2026-02-03 00:30:00,4423
2026-02-03 00:35:00,4593
2026-02-03 00:40:00,4395
2026-02-03 00:45:00,4146
2026-02-03 00:50:00,4760
2026-02-03 00:55:00,4762
2026-02-03 01:00:00,4617
2026-02-03 01:05:00,3864
2026-02-03 01:10:00,4410
2026-02-03 01:15:00,4596
2026-02-03 01:20:00,4072
2026-02-03 01:25:00,4493
2026-02-03 01:30:00,4169
2026-02-03 01:35:00,4264
2026-02-03 01:40:00,4218
2026-02-03 01:45:00,4053
2026-02-03 01:50:00,4342
2026-02-03 01:55:00,4012
2026-02-03 02:00:00,4546
2026-02-03 02:05:00,4482
2026-02-03 02:10:00,4880
2026-02-03 02:15:00,4508
2026-02-03 02:20:00,4842
2026-02-03 02:25:00,4383
2026-02-03 02:30:00,4181
2026-02-03 02:35:00,4469
2026-02-03 02:40:00,4595
2026-02-03 02:45:00,4210
2026-02-03 02:50:00,4412
2026-02-03 02:55:00,4248
2026-02-03 03:00:00,4179
2026-02-03 03:05:00,4224
2026-02-03 03:10:00,4498
2026-02-03 03:15:00,4048
2026-02-03 03:20:00,4474
2026-02-03 03:25:00,3935
2026-02-03 03:30:00,4297
2026-02-03 03:35:00,4070
2026-02-03 03:40:00,4401
2026-02-03 03:45:00,4419
2026-02-03 03:50:00,4151
2026-02-03 03:55:00,4258
2026-02-03 04:00:00,3931
2026-02-03 04:05:00,3916
2026-02-03 04:10:00,4397
2026-02-03 04:15:00,4402
2026-02-03 04:20:00,3817
2026-02-03 04:25:00,4073
2026-02-03 04:30:00,4429
2026-02-03 04:35:00,4143
2026-02-03 04:40:00,4085
2026-02-03 04:45:00,4181
2026-02-03 04:50:00,3871
2026-02-03 04:55:00,4390
2026-02-03 05:00:00,4390
2026-02-03 05:05:00,4478
2026-02-03 05:10:00,4296
2026-02-03 05:15:00,4103
2026-02-03 05:20:00,4099
2026-02-03 05:25:00,4251
2026-02-03 05:30:00,4477
2026-02-03 05:35:00,4416
2026-02-03 05:40:00,3959
2026-02-03 05:45:00,4007
2026-02-03 05:50:00,3885
2026-02-03 05:55:00,4209
2026-02-03 06:00:00,4219
2026-02-03 06:05:00,4346
2026-02-03 06:10:00,4381
2026-02-03 06:15:00,4198
2026-02-03 06:20:00,4363
2026-02-03 06:25:00,4368
2026-02-03 06:30:00,4543
2026-02-03 06:35:00,4299
2026-02-03 06:40:00,3829
2026-02-03 06:45:00,4241
2026-02-03 06:50:00,4150
2026-02-03 06:55:00,4254
2026-02-03 07:00:00,13853
2026-02-03 07:05:00,13636
2026-02-03 07:10:00,13141
2026-02-03 07:15:00,14724
2026-02-03 07:20:00,12876
2026-02-03 07:25:00,14287
2026-02-03 07:30:00,14433
2026-02-03 07:35:00,13133
2026-02-03 07:40:00,12945
2026-02-03 07:45:00,14797
2026-02-03 07:50:00,14055
2026-02-03 07:55:00,14040
2026-02-03 08:00:00,13389
2026-02-03 08:05:00,14110
2026-02-03 08:10:00,14672
2026-02-03 08:15:00,15353
2026-02-03 08:20:00,14793
2026-02-03 08:25:00,15981
2026-02-03 08:30:00,16020
2026-02-03 08:35:00,13796
2026-02-03 08:40:00,15774
2026-02-03 08:45:00,15499
2026-02-03 08:50:00,13190
2026-02-03 08:55:00,14045
2026-02-03 09:00:00,11476
2026-02-03 09:05:00,10238
2026-02-03 09:10:00,12115
2026-02-03 09:15:00,11371
2026-02-03 09:20:00,10712
2026-02-03 09:25:00,10443
2026-02-03 09:30:00,11327
2026-02-03 09:35:00,12103
2026-02-03 09:40:00,11948
2026-02-03 09:45:00,11490
2026-02-03 09:50:00,11521
2026-02-03 09:55:00,10427
2026-02-03 10:00:00,10752
2026-02-03 10:05:00,10735
2026-02-03 10:10:00,11717
2026-02-03 10:15:00,10275
2026-02-03 10:20:00,10796
2026-02-03 10:25:00,10911
2026-02-03 10:30:00,11006
2026-02-03 10:35:00,10553
2026-02-03 10:40:00,11653
2026-02-03 10:45:00,11235
2026-02-03 10:50:00,10387
2026-02-03 10:55:00,11862
2026-02-03 11:00:00,53447
2026-02-03 11:05:00,46726
2026-02-03 11:10:00,53851
2026-02-03 11:15:00,52810
2026-02-03 11:20:00,52960
2026-02-03 11:25:00,49300
2026-02-03 11:30:00,47344
2026-02-03 11:35:00,48328
2026-02-03 11:40:00,54900
2026-02-03 11:45:00,53706
2026-02-03 11:50:00,45902
2026-02-03 11:55:00,53188
2026-02-03 12:00:00,47923
2026-02-03 12:05:00,43668
2026-02-03 12:10:00,47412
2026-02-03 12:15:00,50107
2026-02-03 12:20:00,49698
2026-02-03 12:25:00,48906
2026-02-03 12:30:00,43749
2026-02-03 12:35:00,50158
2026-02-03 12:40:00,49282
2026-02-03 12:45:00,45515
2026-02-03 12:50:00,52821
2026-02-03 12:55:00,49120
2026-02-03 13:00:00,46322
2026-02-03 13:05:00,47418
2026-02-03 13:10:00,46916
2026-02-03 13:15:00,53300
2026-02-03 13:20:00,48873
2026-02-03 13:25:00,48838
2026-02-03 13:30:00,52487
2026-02-03 13:35:00,54384
2026-02-03 13:40:00,51693
2026-02-03 13:45:00,54671
2026-02-03 13:50:00,47405
2026-02-03 13:55:00,50282
2026-02-03 14:00:00,19071
2026-02-03 14:05:00,20882
2026-02-03 14:10:00,17439
2026-02-03 14:15:00,19624
2026-02-03 14:20:00,18686
2026-02-03 14:25:00,19750
2026-02-03 14:30:00,19833
2026-02-03 14:35:00,20928
2026-02-03 14:40:00,19198
2026-02-03 14:45:00,19581
2026-02-03 14:50:00,17493
2026-02-03 14:55:00,18456
2026-02-03 15:00:00,19281
2026-02-03 15:05:00,20743
2026-02-03 15:10:00,17741
2026-02-03 15:15:00,20240
2026-02-03 15:20:00,21232
2026-02-03 15:25:00,20454
2026-02-03 15:30:00,20503
2026-02-03 15:35:00,19358
2026-02-03 15:40:00,21317
2026-02-03 15:45:00,19596
2026-02-03 15:50:00,17552
2026-02-03 15:55:00,17672
2026-02-03 16:00:00,20376
2026-02-03 16:05:00,21393
2026-02-03 16:10:00,21817
2026-02-03 16:15:00,20336
2026-02-03 16:20:00,19226
2026-02-03 16:25:00,21760
2026-02-03 16:30:00,18996
2026-02-03 16:35:00,18558
2026-02-03 16:40:00,18493
2026-02-03 16:45:00,19358
2026-02-03 16:50:00,21672
2026-02-03 16:55:00,21219
2026-02-03 17:00:00,75136
2026-02-03 17:05:00,63803
2026-02-03 17:10:00,63339
2026-02-03 17:15:00,71601
2026-02-03 17:20:00,70811
2026-02-03 17:25:00,73594
2026-02-03 17:30:00,68848
2026-02-03 17:35:00,61940
2026-02-03 17:40:00,62753
2026-02-03 17:45:00,67672
2026-02-03 17:50:00,72074
2026-02-03 17:55:00,69953
2026-02-03 18:00:00,73435
2026-02-03 18:05:00,66501
2026-02-03 18:10:00,66492
2026-02-03 18:15:00,69710
2026-02-03 18:20:00,64689
2026-02-03 18:25:00,72436
2026-02-03 18:30:00,74045
2026-02-03 18:35:00,64401
2026-02-03 18:40:00,70917
2026-02-03 18:45:00,68033
2026-02-03 18:50:00,70082
2026-02-03 18:55:00,72630
2026-02-03 19:00:00,75281
2026-02-03 19:05:00,65581
2026-02-03 19:10:00,70220
2026-02-03 19:15:00,63824
2026-02-03 19:20:00,65275
2026-02-03 19:25:00,68071
2026-02-03 19:30:00,63837
2026-02-03 19:35:00,63369
2026-02-03 19:40:00,68363
2026-02-03 19:45:00,69389
2026-02-03 19:50:00,70287
2026-02-03 19:55:00,69486
2026-02-03 20:00:00,59835
2026-02-03 20:05:00,60428
2026-02-03 20:10:00,67325
2026-02-03 20:15:00,59961
2026-02-03 20:20:00,67886
2026-02-03 20:25:00,70495
2026-02-03 20:30:00,69337
2026-02-03 20:35:00,60261
2026-02-03 20:40:00,72766
2026-02-03 20:45:00,70485
2026-02-03 20:50:00,60440
2026-02-03 20:55:00,68853
2026-02-03 21:00:00,31011
2026-02-03 21:05:00,35667
2026-02-03 21:10:00,30439
2026-02-03 21:15:00,34930
2026-02-03 21:20:00,29933
2026-02-03 21:25:00,32144
2026-02-03 21:30:00,35595
2026-02-03 21:35:00,30209
2026-02-03 21:40:00,34223
2026-02-03 21:45:00,32633
2026-02-03 21:50:00,32074
2026-02-03 21:55:00,35155
2026-02-03 22:00:00,34985
2026-02-03 22:05:00,32395
2026-02-03 22:10:00,32267
2026-02-03 22:15:00,32908
2026-02-03 22:20:00,38551
2026-02-03 22:25:00,35325
2026-02-03 22:30:00,34346
2026-02-03 22:35:00,38068
2026-02-03 22:40:00,37139
2026-02-03 22:45:00,33897
2026-02-03 22:50:00,33481
2026-02-03 22:55:00,36514
2026-02-03 23:00:00,32332
2026-02-03 23:05:00,31209
2026-02-03 23:10:00,33907
2026-02-03 23:15:00,31103
2026-02-03 23:20:00,34599
2026-02-03 23:25:00,31098
2026-02-03 23:30:00,37654
2026-02-03 23:35:00,34566
2026-02-03 23:40:00,37473
2026-02-03 23:45:00,34530
2026-02-03 23:50:00,33484
2026-02-03 23:55:00,36561
2026-02-04 00:00:00,4134
2026-02-04 00:05:00,4104
2026-02-04 00:10:00,4052
2026-02-04 00:15:00,4882
2026-02-04 00:20:00,4138
2026-02-04 00:25:00,4905
2026-02-04 00:30:00,4736
2026-02-04 00:35:00,4533
2026-02-04 00:40:00,4584
